t(s),u(m/s),v(m/s),w(m/s),p(deg/s),q(deg/s),r(deg/s),X(m),Y(m),Z(m),phi(deg),theta(deg),psi(deg),Del_s(deg),Del_bp(deg),Del_bs(deg),Del_r(deg),Del_delb,n(RPS),ax(m/s2),ay(m/s2),az(m/s2),alphax(deg/s2),alphay(deg/s2),alphaz(deg/s2)
54.4,0.846,0.1031,-0.00323,-0.02913,-0.01533,-1.768,38.23,-24.1,-2.695,0.4839,-0.8995,-87.85,0,0,0,10,0,111,-0.001256,-0.0001827,-6.66E-06,4.46E-05,0.0003555,0.003049
54.5,0.8458,0.1031,-0.003231,-0.02913,-0.0153,-1.768,38.24,-24.19,-2.704,0.4838,-0.8996,-88.03,0,0,0,10,0,111,-0.001251,-0.0001824,-6.55E-06,4.57E-05,0.0003522,0.00304
54.6,0.8457,0.1031,-0.003231,-0.02912,-0.01526,-1.767,38.25,-24.27,-2.713,0.4837,-0.8996,-88.21,0,0,0,10,0,111,-0.001246,-0.0001822,-6.44E-06,4.68E-05,0.0003489,0.003032
54.7,0.8456,0.1031,-0.003232,-0.02912,-0.01523,-1.767,38.26,-24.36,-2.722,0.4835,-0.8997,-88.38,0,0,0,10,0,111,-0.001241,-0.0001819,-6.33E-06,4.79E-05,0.0003457,0.003024
54.8,0.8455,0.1031,-0.003233,-0.02911,-0.0152,-1.767,38.28,-24.44,-2.731,0.4834,-0.8997,-88.56,0,0,0,10,0,111,-0.001236,-0.0001816,-6.22E-06,4.89E-05,0.0003424,0.003015
54.9,0.8454,0.103,-0.003233,-0.02911,-0.01516,-1.767,38.29,-24.52,-2.74,0.4833,-0.8997,-88.74,0,0,0,10,0,111,-0.001231,-0.0001813,-6.11E-06,5.00E-05,0.0003392,0.003007
55,0.8452,0.103,-0.003234,-0.0291,-0.01513,-1.766,38.3,-24.61,-2.749,0.4831,-0.8997,-88.91,0,0,0,10,0,111,-0.001226,-0.0001811,-6.00E-06,5.10E-05,0.000336,0.002999
55.1,0.8451,0.103,-0.003234,-0.0291,-0.01509,-1.766,38.31,-24.69,-2.758,0.483,-0.8998,-89.09,0,0,0,10,0,111,-0.001221,-0.0001808,-5.90E-06,5.20E-05,0.0003328,0.00299
55.2,0.845,0.103,-0.003235,-0.02909,-0.01506,-1.766,38.33,-24.78,-2.767,0.4829,-0.8998,-89.27,0,0,0,10,0,111,-0.001216,-0.0001805,-5.79E-06,5.31E-05,0.0003297,0.002982
55.3,0.8449,0.103,-0.003236,-0.02909,-0.01503,-1.765,38.34,-24.86,-2.776,0.4827,-0.8998,-89.44,0,0,0,10,0,111,-0.001212,-0.0001802,-5.69E-06,5.40E-05,0.0003266,0.002973
55.4,0.8447,0.1029,-0.003236,-0.02908,-0.015,-1.765,38.35,-24.95,-2.785,0.4826,-0.8998,-89.62,0,0,0,10,0,111,-0.001207,-0.0001799,-5.58E-06,5.50E-05,0.0003235,0.002965
55.5,0.8446,0.1029,-0.003237,-0.02908,-0.01496,-1.765,38.36,-25.03,-2.794,0.4824,-0.8998,-89.8,0,0,0,10,0,111,-0.001202,-0.0001796,-5.48E-06,5.60E-05,0.0003204,0.002957
55.6,0.8445,0.1029,-0.003237,-0.02907,-0.01493,-1.765,38.37,-25.11,-2.803,0.4823,-0.8998,-89.97,0,0,0,10,0,111,-0.001197,-0.0001793,-5.38E-06,5.69E-05,0.0003174,0.002948
55.7,0.8444,0.1029,-0.003238,-0.02907,-0.0149,-1.764,38.38,-25.2,-2.812,0.4822,-0.8999,-90.15,0,0,0,10,0,111,-0.001192,-0.000179,-5.28E-06,5.79E-05,0.0003143,0.00294
55.8,0.8443,0.1029,-0.003238,-0.02906,-0.01487,-1.764,38.39,-25.28,-2.821,0.482,-0.8999,-90.33,0,0,0,10,0,111,-0.001187,-0.0001787,-5.18E-06,5.88E-05,0.0003113,0.002931
55.9,0.8441,0.1029,-0.003239,-0.02905,-0.01484,-1.764,38.4,-25.37,-2.83,0.4819,-0.8999,-90.5,0,0,0,10,0,111,-0.001183,-0.0001784,-5.08E-06,5.97E-05,0.0003084,0.002923
56,0.844,0.1028,-0.003239,-0.02905,-0.01481,-1.763,38.41,-25.45,-2.839,0.4818,-0.8999,-90.68,0,0,0,10,0,111,-0.001178,-0.0001781,-4.98E-06,6.06E-05,0.0003054,0.002914
56.1,0.8439,0.1028,-0.00324,-0.02904,-0.01478,-1.763,38.42,-25.54,-2.848,0.4816,-0.8999,-90.85,0,0,0,10,0,111,-0.001173,-0.0001777,-4.88E-06,6.15E-05,0.0003025,0.002906
56.2,0.8438,0.1028,-0.00324,-0.02903,-0.01475,-1.763,38.43,-25.62,-2.857,0.4815,-0.8999,-91.03,0,0,0,10,0,111,-0.001168,-0.0001774,-4.78E-06,6.24E-05,0.0002996,0.002898
56.3,0.8437,0.1028,-0.003241,-0.02903,-0.01472,-1.762,38.44,-25.71,-2.866,0.4814,-0.8999,-91.21,0,0,0,10,0,111,-0.001164,-0.0001771,-4.69E-06,6.32E-05,0.0002967,0.002889
56.4,0.8436,0.1028,-0.003241,-0.02902,-0.01469,-1.762,38.45,-25.79,-2.875,0.4812,-0.8998,-91.38,0,0,0,10,0,111,-0.001159,-0.0001768,-4.59E-06,6.41E-05,0.0002938,0.002881
56.5,0.8434,0.1027,-0.003242,-0.02902,-0.01466,-1.762,38.45,-25.88,-2.884,0.4811,-0.8998,-91.56,0,0,0,10,0,111,-0.001154,-0.0001764,-4.50E-06,6.49E-05,0.000291,0.002872
56.6,0.8433,0.1027,-0.003242,-0.02901,-0.01463,-1.762,38.46,-25.96,-2.893,0.481,-0.8998,-91.74,0,0,0,10,0,111,-0.00115,-0.0001761,-4.41E-06,6.57E-05,0.0002882,0.002864
56.7,0.8432,0.1027,-0.003243,-0.029,-0.0146,-1.761,38.47,-26.04,-2.902,0.4808,-0.8998,-91.91,0,0,0,10,0,111,-0.001145,-0.0001758,-4.31E-06,6.65E-05,0.0002854,0.002855
56.8,0.8431,0.1027,-0.003243,-0.029,-0.01457,-1.761,38.48,-26.13,-2.911,0.4807,-0.8998,-92.09,0,0,0,10,0,111,-0.00114,-0.0001754,-4.22E-06,6.73E-05,0.0002826,0.002847
56.9,0.843,0.1027,-0.003243,-0.02899,-0.01455,-1.761,38.48,-26.21,-2.92,0.4806,-0.8998,-92.26,0,0,0,10,0,111,-0.001136,-0.0001751,-4.13E-06,6.81E-05,0.0002798,0.002839
57,0.8429,0.1027,-0.003244,-0.02898,-0.01452,-1.76,38.49,-26.3,-2.928,0.4804,-0.8997,-92.44,0,0,0,10,0,111,-0.001131,-0.0001748,-4.04E-06,6.89E-05,0.0002771,0.00283
57.1,0.8428,0.1026,-0.003244,-0.02898,-0.01449,-1.76,38.5,-26.38,-2.937,0.4803,-0.8997,-92.62,0,0,0,10,0,111,-0.001127,-0.0001744,-3.95E-06,6.96E-05,0.0002744,0.002822
57.2,0.8427,0.1026,-0.003245,-0.02897,-0.01446,-1.76,38.5,-26.47,-2.946,0.4802,-0.8997,-92.79,0,0,0,10,0,111,-0.001122,-0.0001741,-3.86E-06,7.04E-05,0.0002717,0.002813
57.3,0.8425,0.1026,-0.003245,-0.02896,-0.01444,-1.76,38.51,-26.55,-2.955,0.48,-0.8997,-92.97,0,0,0,10,0,111,-0.001117,-0.0001737,-3.78E-06,7.11E-05,0.000269,0.002805
57.4,0.8424,0.1026,-0.003245,-0.02895,-0.01441,-1.759,38.52,-26.64,-2.964,0.4799,-0.8996,-93.14,0,0,0,10,0,111,-0.001113,-0.0001734,-3.69E-06,7.18E-05,0.0002664,0.002797
57.5,0.8423,0.1026,-0.003246,-0.02895,-0.01438,-1.759,38.52,-26.72,-2.973,0.4798,-0.8996,-93.32,0,0,0,10,0,111,-0.001108,-0.000173,-3.60E-06,7.26E-05,0.0002638,0.002788
57.6,0.8422,0.1026,-0.003246,-0.02894,-0.01436,-1.759,38.53,-26.81,-2.982,0.4796,-0.8996,-93.5,0,0,0,10,0,111,-0.001104,-0.0001727,-3.52E-06,7.33E-05,0.0002612,0.00278
57.7,0.8421,0.1025,-0.003246,-0.02893,-0.01433,-1.759,38.53,-26.89,-2.991,0.4795,-0.8995,-93.67,0,0,0,10,0,111,-0.001099,-0.0001723,-3.43E-06,7.40E-05,0.0002586,0.002771
57.8,0.842,0.1025,-0.003247,-0.02892,-0.01431,-1.758,38.54,-26.98,-3,0.4794,-0.8995,-93.85,0,0,0,10,0,111,-0.001095,-0.000172,-3.35E-06,7.46E-05,0.000256,0.002763
57.9,0.8419,0.1025,-0.003247,-0.02892,-0.01428,-1.758,38.54,-27.06,-3.009,0.4792,-0.8995,-94.02,0,0,0,10,0,111,-0.001091,-0.0001716,-3.27E-06,7.53E-05,0.0002535,0.002755
58,0.8418,0.1025,-0.003247,-0.02891,-0.01426,-1.758,38.55,-27.14,-3.018,0.4791,-0.8994,-94.2,0,0,0,10,0,111,-0.001086,-0.0001712,-3.19E-06,7.60E-05,0.000251,0.002746
58.1,0.8417,0.1025,-0.003248,-0.0289,-0.01423,-1.757,38.55,-27.23,-3.027,0.479,-0.8994,-94.38,0,0,0,10,0,111,-0.001082,-0.0001709,-3.11E-06,7.66E-05,0.0002485,0.002738
58.2,0.8416,0.1025,-0.003248,-0.02889,-0.01421,-1.757,38.55,-27.31,-3.035,0.4788,-0.8993,-94.55,0,0,0,10,0,111,-0.001077,-0.0001705,-3.03E-06,7.72E-05,0.000246,0.002729
58.3,0.8414,0.1024,-0.003248,-0.02889,-0.01418,-1.757,38.56,-27.4,-3.044,0.4787,-0.8993,-94.73,0,0,0,10,0,111,-0.001073,-0.0001701,-2.95E-06,7.79E-05,0.0002435,0.002721
58.4,0.8413,0.1024,-0.003249,-0.02888,-0.01416,-1.757,38.56,-27.48,-3.053,0.4786,-0.8992,-94.9,0,0,0,10,0,111,-0.001069,-0.0001698,-2.87E-06,7.85E-05,0.0002411,0.002713
58.5,0.8412,0.1024,-0.003249,-0.02887,-0.01413,-1.756,38.56,-27.57,-3.062,0.4784,-0.8992,-95.08,0,0,0,10,0,111,-0.001064,-0.0001694,-2.79E-06,7.91E-05,0.0002387,0.002704
58.6,0.8411,0.1024,-0.003249,-0.02886,-0.01411,-1.756,38.57,-27.65,-3.071,0.4783,-0.8991,-95.25,0,0,0,10,0,111,-0.00106,-0.000169,-2.71E-06,7.97E-05,0.0002363,0.002696
58.7,0.841,0.1024,-0.003249,-0.02885,-0.01409,-1.756,38.57,-27.74,-3.08,0.4782,-0.8991,-95.43,0,0,0,10,0,111,-0.001056,-0.0001687,-2.63E-06,8.03E-05,0.0002339,0.002688
58.8,0.8409,0.1024,-0.00325,-0.02885,-0.01406,-1.756,38.57,-27.82,-3.089,0.4781,-0.899,-95.61,0,0,0,10,0,111,-0.001052,-0.0001683,-2.56E-06,8.08E-05,0.0002315,0.002679
58.9,0.8408,0.1023,-0.00325,-0.02884,-0.01404,-1.755,38.57,-27.91,-3.098,0.4779,-0.8989,-95.78,0,0,0,10,0,111,-0.001047,-0.0001679,-2.48E-06,8.14E-05,0.0002292,0.002671
59,0.8407,0.1023,-0.00325,-0.02883,-0.01402,-1.755,38.57,-27.99,-3.106,0.4778,-0.8989,-95.96,0,0,0,10,0,111,-0.001043,-0.0001675,-2.41E-06,8.20E-05,0.0002269,0.002663
59.1,0.8406,0.1023,-0.00325,-0.02882,-0.014,-1.755,38.58,-28.08,-3.115,0.4777,-0.8988,-96.13,0,0,0,10,0,111,-0.001039,-0.0001672,-2.34E-06,8.25E-05,0.0002246,0.002654
59.2,0.8405,0.1023,-0.003251,-0.02881,-0.01397,-1.754,38.58,-28.16,-3.124,0.4775,-0.8988,-96.31,0,0,0,10,0,111,-0.001035,-0.0001668,-2.26E-06,8.31E-05,0.0002223,0.002646
59.3,0.8404,0.1023,-0.003251,-0.02881,-0.01395,-1.754,38.58,-28.25,-3.133,0.4774,-0.8987,-96.48,0,0,0,10,0,111,-0.00103,-0.0001664,-2.19E-06,8.36E-05,0.00022,0.002638
59.4,0.8403,0.1023,-0.003251,-0.0288,-0.01393,-1.754,38.58,-28.33,-3.142,0.4773,-0.8986,-96.66,0,0,0,10,0,111,-0.001026,-0.000166,-2.12E-06,8.41E-05,0.0002178,0.00263
59.5,0.8402,0.1022,-0.003251,-0.02879,-0.01391,-1.754,38.58,-28.41,-3.151,0.4772,-0.8986,-96.83,0,0,0,10,0,111,-0.001022,-0.0001656,-2.05E-06,8.46E-05,0.0002156,0.002621
59.6,0.8401,0.1022,-0.003251,-0.02878,-0.01389,-1.753,38.58,-28.5,-3.16,0.477,-0.8985,-97.01,0,0,0,10,0,111,-0.001018,-0.0001652,-1.98E-06,8.51E-05,0.0002134,0.002613
59.7,0.84,0.1022,-0.003252,-0.02877,-0.01387,-1.753,38.58,-28.58,-3.168,0.4769,-0.8984,-97.19,0,0,0,10,0,111,-0.001014,-0.0001648,-1.91E-06,8.56E-05,0.0002112,0.002605
59.8,0.8399,0.1022,-0.003252,-0.02876,-0.01385,-1.753,38.58,-28.67,-3.177,0.4768,-0.8983,-97.36,0,0,0,10,0,111,-0.00101,-0.0001645,-1.84E-06,8.61E-05,0.000209,0.002597
59.9,0.8398,0.1022,-0.003252,-0.02875,-0.01382,-1.753,38.58,-28.75,-3.186,0.4766,-0.8983,-97.54,0,0,0,10,0,111,-0.001006,-0.0001641,-1.77E-06,8.65E-05,0.0002068,0.002588
60,0.8397,0.1022,-0.003252,-0.02875,-0.0138,-1.752,38.58,-28.84,-3.195,0.4765,-0.8982,-97.71,0,0,0,10,0,111,-0.001001,-0.0001637,-1.70E-06,8.70E-05,0.0002047,0.00258
60.1,0.8396,0.1021,-0.003252,-0.02874,-0.01378,-1.752,38.58,-28.92,-3.204,0.4764,-0.8981,-97.89,0,0,0,10,0,111,-0.0009974,-0.0001633,-1.64E-06,8.75E-05,0.0002026,0.002572
60.2,0.8395,0.1021,-0.003252,-0.02873,-0.01376,-1.752,38.57,-29.01,-3.212,0.4763,-0.898,-98.06,0,0,0,10,0,111,-0.0009934,-0.0001629,-1.57E-06,8.79E-05,0.0002005,0.002564
60.3,0.8394,0.1021,-0.003253,-0.02872,-0.01374,-1.752,38.57,-29.09,-3.221,0.4761,-0.898,-98.24,0,0,0,10,0,111,-0.0009893,-0.0001625,-1.51E-06,8.83E-05,0.0001984,0.002555
60.4,0.8393,0.1021,-0.003253,-0.02871,-0.01372,-1.751,38.57,-29.18,-3.23,0.476,-0.8979,-98.41,0,0,0,10,0,111,-0.0009853,-0.0001621,-1.44E-06,8.88E-05,0.0001963,0.002547
60.5,0.8392,0.1021,-0.003253,-0.0287,-0.01371,-1.751,38.57,-29.26,-3.239,0.4759,-0.8978,-98.59,0,0,0,10,0,111,-0.0009813,-0.0001617,-1.38E-06,8.92E-05,0.0001943,0.002539
60.6,0.8391,0.1021,-0.003253,-0.02869,-0.01369,-1.751,38.57,-29.35,-3.248,0.4758,-0.8977,-98.76,0,0,0,10,0,111,-0.0009773,-0.0001613,-1.31E-06,8.96E-05,0.0001923,0.002531
60.7,0.839,0.102,-0.003253,-0.02868,-0.01367,-1.751,38.56,-29.43,-3.256,0.4756,-0.8976,-98.94,0,0,0,10,0,111,-0.0009734,-0.0001609,-1.25E-06,9.00E-05,0.0001902,0.002523
60.8,0.8389,0.102,-0.003253,-0.02867,-0.01365,-1.75,38.56,-29.51,-3.265,0.4755,-0.8975,-99.11,0,0,0,10,0,111,-0.0009694,-0.0001605,-1.19E-06,9.04E-05,0.0001882,0.002515
60.9,0.8388,0.102,-0.003253,-0.02866,-0.01363,-1.75,38.56,-29.6,-3.274,0.4754,-0.8975,-99.29,0,0,0,10,0,111,-0.0009655,-0.0001601,-1.13E-06,9.08E-05,0.0001863,0.002507
61,0.8387,0.102,-0.003253,-0.02866,-0.01361,-1.75,38.55,-29.68,-3.283,0.4753,-0.8974,-99.46,0,0,0,10,0,111,-0.0009615,-0.0001597,-1.07E-06,9.12E-05,0.0001843,0.002498
61.1,0.8386,0.102,-0.003254,-0.02865,-0.01359,-1.75,38.55,-29.77,-3.291,0.4751,-0.8973,-99.64,0,0,0,10,0,111,-0.0009576,-0.0001593,-1.01E-06,9.15E-05,0.0001824,0.00249
61.2,0.8385,0.102,-0.003254,-0.02864,-0.01357,-1.749,38.55,-29.85,-3.3,0.475,-0.8972,-99.81,0,0,0,10,0,111,-0.0009537,-0.0001589,-9.45E-07,9.19E-05,0.0001804,0.002482
61.3,0.8384,0.1019,-0.003254,-0.02863,-0.01356,-1.749,38.54,-29.94,-3.309,0.4749,-0.8971,-99.99,0,0,0,10,0,111,-0.0009499,-0.0001585,-8.86E-07,9.23E-05,0.0001785,0.002474
61.4,0.8383,0.1019,-0.003254,-0.02862,-0.01354,-1.749,38.54,-30.02,-3.318,0.4748,-0.897,-100.2,0,0,0,10,0,111,-0.000946,-0.0001581,-8.27E-07,9.26E-05,0.0001766,0.002466
61.5,0.8382,0.1019,-0.003254,-0.02861,-0.01352,-1.749,38.53,-30.1,-3.326,0.4746,-0.8969,-100.3,0,0,0,10,0,111,-0.0009422,-0.0001577,-7.70E-07,9.30E-05,0.0001747,0.002458
61.6,0.8381,0.1019,-0.003254,-0.0286,-0.0135,-1.748,38.53,-30.19,-3.335,0.4745,-0.8968,-100.5,0,0,0,10,0,111,-0.0009383,-0.0001573,-7.12E-07,9.33E-05,0.0001729,0.00245
61.7,0.838,0.1019,-0.003254,-0.02859,-0.01349,-1.748,38.52,-30.27,-3.344,0.4744,-0.8967,-100.7,0,0,0,10,0,111,-0.0009345,-0.0001569,-6.56E-07,9.36E-05,0.000171,0.002442
61.8,0.838,0.1019,-0.003254,-0.02858,-0.01347,-1.748,38.52,-30.36,-3.352,0.4743,-0.8966,-100.9,0,0,0,10,0,111,-0.0009307,-0.0001565,-6.00E-07,9.39E-05,0.0001692,0.002434
61.9,0.8379,0.1018,-0.003254,-0.02857,-0.01345,-1.748,38.51,-30.44,-3.361,0.4741,-0.8965,-101,0,0,0,10,0,111,-0.0009269,-0.0001561,-5.44E-07,9.42E-05,0.0001674,0.002426
62,0.8378,0.1018,-0.003254,-0.02856,-0.01344,-1.747,38.51,-30.53,-3.37,0.474,-0.8964,-101.2,0,0,0,10,0,111,-0.0009232,-0.0001557,-4.89E-07,9.46E-05,0.0001656,0.002418
62.1,0.8377,0.1018,-0.003254,-0.02855,-0.01342,-1.747,38.5,-30.61,-3.379,0.4739,-0.8963,-101.4,0,0,0,10,0,111,-0.0009194,-0.0001552,-4.35E-07,9.48E-05,0.0001638,0.00241
62.2,0.8376,0.1018,-0.003254,-0.02854,-0.0134,-1.747,38.49,-30.69,-3.387,0.4738,-0.8962,-101.6,0,0,0,10,0,111,-0.0009157,-0.0001548,-3.81E-07,9.51E-05,0.000162,0.002402
62.3,0.8375,0.1018,-0.003254,-0.02853,-0.01339,-1.747,38.49,-30.78,-3.396,0.4737,-0.8961,-101.7,0,0,0,10,0,111,-0.0009119,-0.0001544,-3.28E-07,9.54E-05,0.0001602,0.002394
62.4,0.8374,0.1018,-0.003254,-0.02852,-0.01337,-1.746,38.48,-30.86,-3.405,0.4735,-0.896,-101.9,0,0,0,10,0,111,-0.0009082,-0.000154,-2.76E-07,9.57E-05,0.0001585,0.002386
62.5,0.8373,0.1018,-0.003254,-0.02851,-0.01336,-1.746,38.47,-30.95,-3.413,0.4734,-0.8959,-102.1,0,0,0,10,0,111,-0.0009045,-0.0001536,-2.24E-07,9.60E-05,0.0001568,0.002378
62.6,0.8372,0.1017,-0.003254,-0.02851,-0.01334,-1.746,38.46,-31.03,-3.422,0.4733,-0.8958,-102.3,0,0,0,10,0,111,-0.0009009,-0.0001532,-1.72E-07,9.62E-05,0.0001551,0.00237
62.7,0.8371,0.1017,-0.003254,-0.0285,-0.01333,-1.746,38.46,-31.11,-3.43,0.4732,-0.8957,-102.4,0,0,0,10,0,111,-0.0008972,-0.0001528,-1.21E-07,9.65E-05,0.0001534,0.002362
62.8,0.837,0.1017,-0.003254,-0.02849,-0.01331,-1.745,38.45,-31.2,-3.439,0.473,-0.8956,-102.6,0,0,0,10,0,111,-0.0008935,-0.0001524,-7.10E-08,9.67E-05,0.0001517,0.002354
62.9,0.837,0.1017,-0.003254,-0.02848,-0.0133,-1.745,38.44,-31.28,-3.448,0.4729,-0.8955,-102.8,0,0,0,10,0,111,-0.0008899,-0.000152,-2.12E-08,9.70E-05,0.00015,0.002347
63,0.8369,0.1017,-0.003254,-0.02847,-0.01328,-1.745,38.43,-31.37,-3.456,0.4728,-0.8953,-103,0,0,0,10,0,111,-0.0008863,-0.0001515,2.80E-08,9.72E-05,0.0001484,0.002339
63.1,0.8368,0.1017,-0.003254,-0.02846,-0.01327,-1.745,38.42,-31.45,-3.465,0.4727,-0.8952,-103.1,0,0,0,10,0,111,-0.0008827,-0.0001511,7.67E-08,9.75E-05,0.0001467,0.002331
63.2,0.8367,0.1016,-0.003254,-0.02845,-0.01325,-1.745,38.41,-31.53,-3.474,0.4726,-0.8951,-103.3,0,0,0,10,0,111,-0.0008791,-0.0001507,1.25E-07,9.77E-05,0.0001451,0.002323
