0.7,1.1,-0.20915+0.70316i,-0.20915-0.70316i,-1.0804,-3.0182
0.7,1.2,-3.0387,-0.20095+0.70442i,-0.20095-0.70442i,-1.0763
0.7,1.3,-3.0589,-0.19282+0.70556i,-0.19282-0.70556i,-1.0724
0.7,1.4,-3.0788,-1.0687,-0.18475+0.7066i,-0.18475-0.7066i
0.7,1.5,-3.0984,-1.0651,-0.17674+0.70752i,-0.17674-0.70752i
0.7,1.6,-3.1178,-1.0616,-0.16879+0.70834i,-0.16879-0.70834i
0.7,1.7,-3.1369,-1.0583,-0.1609+0.70906i,-0.1609-0.70906i
0.7,1.8,-3.1557,-1.0552,-0.15307+0.70968i,-0.15307-0.70968i
0.7,1.9,-3.1743,-1.0521,-0.1453+0.7102i,-0.1453-0.7102i
0.7,2,-3.1926,-1.0492,-0.13759+0.71064i,-0.13759-0.71064i
0.7,2.1,-3.2107,-1.0464,-0.12993+0.71098i,-0.12993-0.71098i
0.7,2.2,-3.2286,-1.0437,-0.12233+0.71124i,-0.12233-0.71124i
0.7,2.3,-3.2463,-1.0411,-0.11479+0.71141i,-0.11479-0.71141i
0.7,2.4,-3.2638,-1.0386,-0.10729+0.7115i,-0.10729-0.7115i
0.7,2.5,-3.2811,-1.0362,-0.099857+0.71151i,-0.099857-0.71151i
0.7,2.6,-3.2982,-1.0338,-0.092472+0.71145i,-0.092472-0.71145i
0.7,2.7,-3.3151,-1.0316,-0.085139+0.7113i,-0.085139-0.7113i
0.7,2.8,-3.3319,-1.0294,-0.077856+0.71109i,-0.077856-0.71109i
0.7,2.9,-3.3485,-1.0273,-0.070624+0.7108i,-0.070624-0.7108i
0.7,3,-3.3649,-1.0252,-0.06344+0.71043i,-0.06344-0.71043i
0.7,3.1,-3.3811,-1.0232,-0.056305+0.71i,-0.056305-0.71i
0.7,3.2,-3.3972,-1.0213,-0.049217+0.7095i,-0.049217-0.7095i
0.7,3.3,-3.4132,-1.0195,-0.042176+0.70894i,-0.042176-0.70894i
0.7,3.4,-3.4289,-1.0177,-0.035181+0.70831i,-0.035181-0.70831i
0.7,3.5,-3.4446,-1.0159,-0.028231+0.70761i,-0.028231-0.70761i
0.7,3.6,-3.4601,-1.0142,-0.021326+0.70686i,-0.021326-0.70686i
0.7,3.7,-3.4755,-1.0126,-0.014464+0.70604i,-0.014464-0.70604i
0.7,3.8,-3.4907,-1.011,-0.0076461+0.70516i,-0.0076461-0.70516i
0.7,3.9,-3.5058,-1.0094,-0.00087007+0.70422i,-0.00087007-0.70422i
0.8,1,-0.20912+0.75961i,-0.20912-0.75961i,-1.0652,-3.0336
0.8,1.1,-0.20085+0.7605i,-0.20085-0.7605i,-1.0617,-3.0536
0.8,1.2,-3.0734,-0.19265+0.76128i,-0.19265-0.76128i,-1.0583
0.8,1.3,-3.0929,-1.0551,-0.18452+0.76197i,-0.18452-0.76197i
0.8,1.4,-3.1121,-1.052,-0.17645+0.76257i,-0.17645-0.76257i
0.8,1.5,-3.131,-1.0491,-0.16845+0.76307i,-0.16845-0.76307i
0.8,1.6,-3.1497,-1.0462,-0.16052+0.76348i,-0.16052-0.76348i
0.8,1.7,-3.1682,-1.0435,-0.15265+0.76381i,-0.15265-0.76381i
0.8,1.8,-3.1864,-1.0409,-0.14484+0.76405i,-0.14484-0.76405i
0.8,1.9,-3.2045,-1.0383,-0.13709+0.76422i,-0.13709-0.76422i
0.8,2,-3.2223,-1.0359,-0.12941+0.7643i,-0.12941-0.7643i
0.8,2.1,-3.2399,-1.0335,-0.12178+0.76431i,-0.12178-0.76431i
0.8,2.2,-3.2573,-1.0313,-0.11421+0.76424i,-0.11421-0.76424i
0.8,2.3,-3.2745,-1.0291,-0.1067+0.7641i,-0.1067-0.7641i
0.8,2.4,-3.2916,-1.0269,-0.099239+0.76389i,-0.099239-0.76389i
0.8,2.5,-3.3084,-1.0249,-0.091836+0.76361i,-0.091836-0.76361i
0.8,2.6,-3.3251,-1.0229,-0.084488+0.76327i,-0.084488-0.76327i
0.8,2.7,-3.3416,-1.021,-0.077191+0.76285i,-0.077191-0.76285i
0.8,2.8,-3.358,-1.0191,-0.069947+0.76238i,-0.069947-0.76238i
0.8,2.9,-3.3742,-1.0173,-0.062753+0.76184i,-0.062753-0.76184i
0.8,3,-3.3902,-1.0156,-0.055609+0.76123i,-0.055609-0.76123i
0.8,3.1,-3.4061,-1.0139,-0.048513+0.76057i,-0.048513-0.76057i
0.8,3.2,-3.4218,-1.0122,-0.041466+0.75985i,-0.041466-0.75985i
0.8,3.3,-3.4374,-1.0106,-0.034466+0.75907i,-0.034466-0.75907i
0.8,3.4,-3.4529,-1.0091,-0.027512+0.75823i,-0.027512-0.75823i
0.8,3.5,-3.4682,-1.0075,-0.020604+0.75734i,-0.020604-0.75734i
0.8,3.6,-3.4834,-1.0061,-0.013741+0.75639i,-0.013741-0.75639i
0.8,3.7,-3.4985,-1.0046,-0.0069209+0.75539i,-0.0069209-0.75539i
0.8,3.8,-3.5134,-1.0033,-0.00014451+0.75434i,-0.00014451-0.75434i
0.9,1,-0.20002+0.81313i,-0.20002-0.81313i,-1.0489,-3.068
0.9,1.1,-0.19179+0.81359i,-0.19179-0.81359i,-1.046,-3.0874
0.9,1.2,-3.1064,-1.0433,-0.18363+0.81396i,-0.18363-0.81396i
0.9,1.3,-3.1253,-1.0406,-0.17554+0.81425i,-0.17554-0.81425i
0.9,1.4,-3.1439,-1.0381,-0.16752+0.81447i,-0.16752-0.81447i
0.9,1.5,-3.1622,-1.0356,-0.15957+0.8146i,-0.15957-0.8146i
0.9,1.6,-3.1804,-1.0332,-0.15168+0.81466i,-0.15168-0.81466i
0.9,1.7,-3.1983,-1.0309,-0.14386+0.81465i,-0.14386-0.81465i
0.9,1.8,-3.216,-1.0287,-0.13611+0.81456i,-0.13611-0.81456i
0.9,1.9,-3.2336,-1.0266,-0.12841+0.81441i,-0.12841-0.81441i
0.9,2,-3.2509,-1.0245,-0.12078+0.81419i,-0.12078-0.81419i
0.9,2.1,-3.268,-1.0225,-0.1132+0.8139i,-0.1132-0.8139i
0.9,2.2,-3.285,-1.0206,-0.10568+0.81355i,-0.10568-0.81355i
0.9,2.3,-3.3018,-1.0187,-0.098224+0.81313i,-0.098224-0.81313i
0.9,2.4,-3.3184,-1.0169,-0.09082+0.81266i,-0.09082-0.81266i
0.9,2.5,-3.3349,-1.0152,-0.083471+0.81213i,-0.083471-0.81213i
0.9,2.6,-3.3512,-1.0135,-0.076175+0.81153i,-0.076175-0.81153i
0.9,2.7,-3.3673,-1.0118,-0.068932+0.81088i,-0.068932-0.81088i
0.9,2.8,-3.3833,-1.0102,-0.061741+0.81018i,-0.061741-0.81018i
0.9,2.9,-3.3991,-1.0087,-0.0546+0.80942i,-0.0546-0.80942i
0.9,3,-3.4148,-1.0072,-0.047509+0.8086i,-0.047509-0.8086i
0.9,3.1,-3.4304,-1.0057,-0.040467+0.80773i,-0.040467-0.80773i
0.9,3.2,-3.4458,-1.0043,-0.033472+0.80682i,-0.033472-0.80682i
0.9,3.3,-3.4611,-1.0029,-0.026525+0.80585i,-0.026525-0.80585i
0.9,3.4,-3.4762,-1.0015,-0.019623+0.80483i,-0.019623-0.80483i
0.9,3.5,-3.4912,-1.0002,-0.012766+0.80376i,-0.012766-0.80376i
0.9,3.6,-3.5061,-0.99892,-0.0059542+0.80264i,-0.0059542-0.80264i
1,1,-0.19037+0.86297i,-0.19037-0.86297i,-1.0353,-3.1009
1,1.1,-3.1196,-1.0329,-0.18221+0.86305i,-0.18221-0.86305i
1,1.2,-3.1381,-1.0306,-0.17412+0.86307i,-0.17412-0.86307i
1,1.3,-3.1564,-1.0284,-0.16611+0.86302i,-0.16611-0.86302i
1,1.4,-3.1744,-1.0262,-0.15816+0.8629i,-0.15816-0.8629i
1,1.5,-3.1922,-1.0242,-0.15028+0.86271i,-0.15028-0.86271i
1,1.6,-3.2099,-1.0222,-0.14246+0.86246i,-0.14246-0.86246i
1,1.7,-3.2273,-1.0202,-0.13471+0.86215i,-0.13471-0.86215i
1,1.8,-3.2446,-1.0184,-0.12702+0.86178i,-0.12702-0.86178i
1,1.9,-3.2616,-1.0165,-0.1194+0.86135i,-0.1194-0.86135i
1,2,-3.2785,-1.0148,-0.11183+0.86086i,-0.11183-0.86086i
1,2.1,-3.2952,-1.0131,-0.10433+0.86031i,-0.10433-0.86031i
1,2.2,-3.3118,-1.0114,-0.096877+0.85971i,-0.096877-0.85971i
1,2.3,-3.3282,-1.0098,-0.089485+0.85906i,-0.089485-0.85906i
1,2.4,-3.3444,-1.0083,-0.082148+0.85835i,-0.082148-0.85835i
1,2.5,-3.3605,-1.0068,-0.074865+0.85759i,-0.074865-0.85759i
1,2.6,-3.3764,-1.0053,-0.067634+0.85678i,-0.067634-0.85678i
1,2.7,-3.3922,-1.0039,-0.060456+0.85592i,-0.060456-0.85592i
1,2.8,-3.4078,-1.0025,-0.053329+0.85501i,-0.053329-0.85501i
1,2.9,-3.4233,-1.0011,-0.046251+0.85406i,-0.046251-0.85406i
1,3,-3.4387,-0.99981,-0.039223+0.85305i,-0.039223-0.85305i
1,3.1,-3.454,-0.99854,-0.032242+0.852i,-0.032242-0.852i
1,3.2,-3.4691,-0.99729,-0.025309+0.85091i,-0.025309-0.85091i
1,3.3,-3.4841,-0.99607,-0.018421+0.84977i,-0.018421-0.84977i
1,3.4,-3.4989,-0.99489,-0.011579+0.84859i,-0.011579-0.84859i
1,3.5,-3.5137,-0.99374,-0.0047817+0.84736i,-0.0047817-0.84736i
1.1,1,-3.1324,-1.0238,-0.18036+0.90963i,-0.18036-0.90963i
1.1,1.1,-3.1506,-1.0218,-0.17229+0.90939i,-0.17229-0.90939i
1.1,1.2,-3.1685,-1.0199,-0.16429+0.9091i,-0.16429-0.9091i
1.1,1.3,-3.1863,-1.018,-0.15636+0.90875i,-0.15636-0.90875i
1.1,1.4,-3.2038,-1.0162,-0.1485+0.90834i,-0.1485-0.90834i
1.1,1.5,-3.2212,-1.0144,-0.14071+0.90787i,-0.14071-0.90787i
1.1,1.6,-3.2383,-1.0127,-0.13298+0.90735i,-0.13298-0.90735i
1.1,1.7,-3.2553,-1.011,-0.12531+0.90678i,-0.12531-0.90678i
1.1,1.8,-3.2721,-1.0094,-0.11771+0.90615i,-0.11771-0.90615i
1.1,1.9,-3.2888,-1.0079,-0.11017+0.90548i,-0.11017-0.90548i
