t(s),u(m/s),v(m/s),w(m/s),p(deg/s),q(deg/s),r(deg/s),X(m),Y(m),Z(m),phi(deg),theta(deg),psi(deg),Del_s(deg),Del_bp(deg),Del_bs(deg),Del_r(deg),Del_delb,n(RPS),ax(m/s2),ay(m/s2),az(m/s2),alphax(deg/s2),alphay(deg/s2),alphaz(deg/s2)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,-0.0001786,-5.892e-05,4.996e-06,0.0001251,-3.404e-05,0.0008161
0.1,1.001,8.29e-06,5.746e-07,5.514e-05,-0.0002633,-0.0005688,0.1,2.673e-07,7.778e-09,1.859e-06,-1.33e-05,-1.9e-05,0,0,0,0.25,0,111,0,0,0,0,0,0
0.2,1.001,3.349e-05,1.205e-06,0.0002158,-0.0005111,-0.002256,0.2001,2.089e-06,6.134e-08,1.455e-05,-5.215e-05,-0.0001511,0,0,0,0.5,0,111,0,0,0,0,0,0
0.3,1.002,7.606e-05,1.886e-06,0.0004771,-0.0007439,-0.005034,0.3003,6.886e-06,2.041e-07,4.837e-05,-0.000115,-0.0005066,0,0,0,0.75,0,111,0,0,0,0,0,0
0.4,1.003,0.0001365,2.611e-06,0.0008343,-0.0009623,-0.008875,0.4006,1.593e-05,4.767e-07,0.0001132,-0.0002004,-0.001193,0,0,0,1,0,111,0,0,0,0,0,0
0.5,1.003,0.0002151,3.375e-06,0.001282,-0.001167,-0.01375,0.5009,3.036e-05,9.174e-07,0.0002183,-0.000307,-0.002316,0,0,0,1.25,0,111,0,0,0,0,0,0
0.6,1.004,0.0003124,4.174e-06,0.001815,-0.001358,-0.01964,0.6012,5.115e-05,1.562e-06,0.0003724,-0.0004334,-0.003977,0,0,0,1.5,0,111,0,0,0,0,0,0
0.7,1.005,0.0004288,5.001e-06,0.002428,-0.001536,-0.02651,0.7017,7.917e-05,2.443e-06,0.000584,-0.0005782,-0.006276,0,0,0,1.75,0,111,0,0,0,0,0,0
0.8,1.006,0.0005646,5.851e-06,0.003116,-0.001702,-0.03434,0.8022,0.0001151,3.59e-06,0.0008606,-0.0007401,-0.009311,0,0,0,2,0,111,0,0,0,0,0,0
0.9,1.006,0.0007201,6.718e-06,0.003872,-0.001856,-0.04311,0.9028,0.0001596,5.03e-06,0.001209,-0.0009181,-0.01318,0,0,0,2.25,0,111,0,0,0,0,0,0
1,1.007,0.0008956,7.597e-06,0.004693,-0.001999,-0.05279,1.003,0.000213,6.789e-06,0.001637,-0.001111,-0.01796,0,0,0,2.5,0,111,0,0,0,0,0,0
1.1,1.008,0.001092,8.483e-06,0.005571,-0.00213,-0.06337,1.104,0.0002756,8.885e-06,0.00215,-0.001317,-0.02376,0,0,0,2.75,0,111,0,0,0,0,0,0
1.2,1.008,0.001308,9.369e-06,0.006503,-0.002251,-0.07482,1.205,0.0003477,1.134e-05,0.002754,-0.001536,-0.03067,0,0,0,3,0,111,0,0,0,0,0,0
1.3,1.009,0.001546,1.025e-05,0.007484,-0.002362,-0.08711,1.306,0.0004293,1.415e-05,0.003453,-0.001766,-0.03876,0,0,0,3.25,0,111,0,0,0,0,0,0
1.4,1.01,0.001804,1.112e-05,0.008507,-0.002463,-0.1002,1.407,0.0005203,1.735e-05,0.004252,-0.002007,-0.04812,0,0,0,3.5,0,111,0,0,0,0,0,0
1.5,1.01,0.002084,1.196e-05,0.009569,-0.002556,-0.1142,1.508,0.0006206,2.092e-05,0.005156,-0.002257,-0.05883,0,0,0,3.75,0,111,0,0,0,0,0,0
1.6,1.011,0.002386,1.278e-05,0.01067,-0.002639,-0.1289,1.609,0.0007296,2.488e-05,0.006168,-0.002516,-0.07098,0,0,0,4,0,111,0,0,0,0,0,0
1.7,1.012,0.00271,1.357e-05,0.01179,-0.002714,-0.1444,1.71,0.0008472,2.921e-05,0.007291,-0.002782,-0.08463,0,0,0,4.25,0,111,0,0,0,0,0,0
1.8,1.012,0.003055,1.432e-05,0.01294,-0.002782,-0.1606,1.811,0.0009725,3.39e-05,0.008529,-0.003055,-0.09988,0,0,0,4.5,0,111,0,0,0,0,0,0
1.9,1.013,0.003423,1.502e-05,0.01412,-0.002842,-0.1776,1.912,0.001105,3.893e-05,0.009882,-0.003333,-0.1168,0,0,0,4.75,0,111,0,0,0,0,0,0
2,1.013,0.003813,1.566e-05,0.01531,-0.002895,-0.1953,2.014,0.001244,4.427e-05,0.01135,-0.003617,-0.1354,0,0,0,5,0,111,0,0,0,0,0,0
2.1,1.014,0.004225,1.624e-05,0.01651,-0.002942,-0.2137,2.115,0.001388,4.991e-05,0.01295,-0.003904,-0.1559,0,0,0,5.25,0,111,0,0,0,0,0,0
2.2,1.015,0.00466,1.674e-05,0.01773,-0.002982,-0.2328,2.216,0.001537,5.578e-05,0.01466,-0.004195,-0.1782,0,0,0,5.5,0,111,0,0,0,0,0,0
2.3,1.015,0.005118,1.715e-05,0.01895,-0.003018,-0.2526,2.318,0.001689,6.185e-05,0.0165,-0.004488,-0.2025,0,0,0,5.75,0,111,0,0,0,0,0,0
2.4,1.016,0.005599,1.748e-05,0.02018,-0.003048,-0.273,2.419,0.001842,6.805e-05,0.01845,-0.004784,-0.2287,0,0,0,6,0,111,0,0,0,0,0,0
2.5,1.016,0.006102,1.77e-05,0.02142,-0.003074,-0.294,2.521,0.001997,7.432e-05,0.02054,-0.00508,-0.2571,0,0,0,6.25,0,111,0,0,0,0,0,0
2.6,1.017,0.006628,1.781e-05,0.02265,-0.003097,-0.3157,2.623,0.00215,8.057e-05,0.02274,-0.005377,-0.2876,0,0,0,6.5,0,111,0,0,0,0,0,0
2.7,1.018,0.007178,1.779e-05,0.02388,-0.003116,-0.338,2.725,0.002301,8.673e-05,0.02507,-0.005674,-0.3202,0,0,0,6.75,0,111,0,0,0,0,0,0
2.8,1.018,0.00775,1.764e-05,0.02511,-0.003132,-0.3609,2.826,0.002447,9.267e-05,0.02753,-0.005971,-0.3552,0,0,0,7,0,111,0,0,0,0,0,0
2.9,1.019,0.008346,1.734e-05,0.02634,-0.003146,-0.3844,2.928,0.002588,9.83e-05,0.0301,-0.006266,-0.3924,0,0,0,7.25,0,111,0,0,0,0,0,0
3,1.019,0.008965,1.688e-05,0.02755,-0.003159,-0.4084,3.03,0.00272,0.0001035,0.0328,-0.006559,-0.4321,0,0,0,7.5,0,111,0,0,0,0,0,0
3.1,1.02,0.009607,1.626e-05,0.02876,-0.00317,-0.433,3.132,0.002843,0.0001081,0.03562,-0.006851,-0.4741,0,0,0,7.75,0,111,0,0,0,0,0,0
3.2,1.02,0.01027,1.545e-05,0.02996,-0.003182,-0.4581,3.234,0.002953,0.0001119,0.03857,-0.00714,-0.5187,0,0,0,8,0,111,0,0,0,0,0,0
3.3,1.021,0.01096,1.445e-05,0.03115,-0.003193,-0.4838,3.336,0.003049,0.0001148,0.04163,-0.007425,-0.5658,0,0,0,8.25,0,111,0,0,0,0,0,0
3.4,1.021,0.01167,1.324e-05,0.03233,-0.003206,-0.51,3.438,0.003127,0.0001167,0.04481,-0.007708,-0.6155,0,0,0,8.5,0,111,0,0,0,0,0,0
3.5,1.022,0.01241,1.181e-05,0.0335,-0.00322,-0.5367,3.54,0.003187,0.0001172,0.04811,-0.007987,-0.6678,0,0,0,8.75,0,111,0,0,0,0,0,0
3.6,1.022,0.01316,1.014e-05,0.03466,-0.003237,-0.5639,3.643,0.003225,0.0001162,0.05152,-0.008262,-0.7228,0,0,0,9,0,111,0,0,0,0,0,0
3.7,1.023,0.01394,8.23e-06,0.0358,-0.003256,-0.5916,3.745,0.003239,0.0001134,0.05505,-0.008533,-0.7806,0,0,0,9.25,0,111,0,0,0,0,0,0
3.8,1.023,0.01475,6.055e-06,0.03693,-0.00328,-0.6197,3.847,0.003226,0.0001086,0.0587,-0.008799,-0.8412,0,0,0,9.5,0,111,0,0,0,0,0,0
3.9,1.024,0.01557,3.602e-06,0.03804,-0.003308,-0.6483,3.95,0.003182,0.0001014,0.06246,-0.009062,-0.9046,0,0,0,9.75,0,111,0,0,0,0,0,0
4,1.024,0.01642,8.586e-07,0.03915,-0.003341,-0.6774,4.052,0.003106,9.166e-05,0.06633,-0.009319,-0.9708,0,0,0,10,0,111,0,0,0,0,0,0
4.1,1.025,0.0173,-2.191e-06,0.04024,-0.003381,-0.7069,4.155,0.002995,7.897e-05,0.07031,-0.009573,-1.04,0,0,0,10.25,0,111,0,0,0,0,0,0
4.2,1.025,0.01819,-5.563e-06,0.04131,-0.003427,-0.7368,4.257,0.002844,6.3e-05,0.0744,-0.009822,-1.112,0,0,0,10.5,0,111,0,0,0,0,0,0
4.3,1.025,0.01911,-9.271e-06,0.04237,-0.003482,-0.7672,4.36,0.002651,4.337e-05,0.0786,-0.01007,-1.187,0,0,0,10.75,0,111,0,0,0,0,0,0
4.4,1.026,0.02005,-1.333e-05,0.04342,-0.003544,-0.798,4.462,0.002413,1.971e-05,0.0829,-0.01031,-1.266,0,0,0,11,0,111,0,0,0,0,0,0
4.5,1.026,0.02101,-1.776e-05,0.04446,-0.003617,-0.8291,4.565,0.002127,-8.422e-06,0.08731,-0.01055,-1.347,0,0,0,11.25,0,111,0,0,0,0,0,0
4.6,1.027,0.02199,-2.258e-05,0.04548,-0.003699,-0.8607,4.667,0.001788,-4.145e-05,0.09182,-0.01078,-1.432,0,0,0,11.5,0,111,0,0,0,0,0,0
4.7,1.027,0.023,-2.779e-05,0.04649,-0.003793,-0.8926,4.77,0.001394,-7.985e-05,0.09644,-0.01101,-1.519,0,0,0,11.75,0,111,0,0,0,0,0,0
4.8,1.027,0.02403,-3.343e-05,0.04749,-0.003899,-0.9249,4.873,0.0009403,-0.0001241,0.1012,-0.01124,-1.61,0,0,0,12,0,111,0,0,0,0,0,0
4.9,1.027,0.02508,-3.949e-05,0.04848,-0.004018,-0.9576,4.976,0.000424,-0.0001748,0.106,-0.01146,-1.704,0,0,0,12.25,0,111,0,0,0,0,0,0
5,1.028,0.02615,-4.601e-05,0.04946,-0.00415,-0.9906,5.078,-0.0001587,-0.0002324,0.1109,-0.01169,-1.802,0,0,0,12.5,0,111,0,0,0,0,0,0
5.1,1.028,0.02724,-5.3e-05,0.05042,-0.004298,-1.024,5.181,-0.0008118,-0.0002975,0.1159,-0.01191,-1.902,0,0,0,12.75,0,111,0,0,0,0,0,0
5.2,1.028,0.02835,-6.047e-05,0.05138,-0.004462,-1.058,5.284,-0.001539,-0.0003707,0.121,-0.01213,-2.006,0,0,0,13,0,111,0,0,0,0,0,0
5.3,1.028,0.02949,-6.844e-05,0.05232,-0.004642,-1.092,5.387,-0.002345,-0.0004527,0.1262,-0.01236,-2.114,0,0,0,13.25,0,111,0,0,0,0,0,0
5.4,1.028,0.03064,-7.694e-05,0.05326,-0.004841,-1.126,5.49,-0.003232,-0.0005442,0.1315,-0.01258,-2.225,0,0,0,13.5,0,111,0,0,0,0,0,0
5.5,1.029,0.03182,-8.597e-05,0.05419,-0.005058,-1.161,5.593,-0.004206,-0.0006458,0.1369,-0.01281,-2.339,0,0,0,13.75,0,111,0,0,0,0,0,0
5.6,1.029,0.03302,-9.556e-05,0.05511,-0.005295,-1.196,5.696,-0.005271,-0.0007582,0.1424,-0.01304,-2.457,0,0,0,14,0,111,0,0,0,0,0,0
5.7,1.029,0.03423,-0.0001057,0.05602,-0.005552,-1.231,5.799,-0.00643,-0.0008823,0.148,-0.01327,-2.578,0,0,0,14.25,0,111,0,0,0,0,0,0
5.8,1.029,0.03547,-0.0001165,0.05693,-0.005832,-1.266,5.901,-0.007688,-0.001019,0.1537,-0.01351,-2.703,0,0,0,14.5,0,111,0,0,0,0,0,0
5.9,1.029,0.03673,-0.0001278,0.05782,-0.006134,-1.302,6.004,-0.009049,-0.001169,0.1594,-0.01376,-2.832,0,0,0,14.75,0,111,0,0,0,0,0,0
6,1.029,0.038,-0.0001398,0.0587,-0.006461,-1.338,6.107,-0.01052,-0.001333,0.1653,-0.01401,-2.964,0,0,0,14.91,0,111,0,0,0,0,0,0
6.1,1.029,0.03928,-0.0001524,0.0595,-0.006816,-1.374,6.21,-0.0121,-0.001512,0.1712,-0.01428,-3.099,0,0,0,14.96,0,111,0,0,0,0,0,0
6.2,1.029,0.04057,-0.0001657,0.06021,-0.007201,-1.408,6.313,-0.0138,-0.001707,0.1773,-0.01456,-3.238,0,0,0,14.99,0,111,0,0,0,0,0,0
6.3,1.029,0.04186,-0.0001795,0.06081,-0.007615,-1.442,6.416,-0.01562,-0.001918,0.1834,-0.01485,-3.381,0,0,0,15,0,111,0,0,0,0,0,0
6.4,1.029,0.04314,-0.000194,0.06131,-0.008061,-1.475,6.519,-0.01758,-0.002147,0.1895,-0.01516,-3.527,0,0,0,15,0,111,0,0,0,0,0,0
6.5,1.029,0.04443,-0.000209,0.06171,-0.008537,-1.507,6.622,-0.01967,-0.002395,0.1957,-0.01549,-3.676,0,0,0,15,0,111,0,0,0,0,0,0
6.6,1.029,0.04572,-0.0002246,0.06203,-0.009045,-1.538,6.725,-0.0219,-0.002662,0.2019,-0.01584,-3.828,0,0,0,15,0,111,0,0,0,0,0,0
6.7,1.028,0.047,-0.0002407,0.06226,-0.009584,-1.569,6.828,-0.02428,-0.002949,0.2082,-0.01621,-3.983,0,0,0,15,0,111,0,0,0,0,0,0
6.8,1.028,0.04828,-0.0002574,0.06241,-0.01015,-1.599,6.931,-0.02682,-0.003257,0.2145,-0.01661,-4.142,0,0,0,15,0,111,0,0,0,0,0,0
6.9,1.028,0.04956,-0.0002747,0.06249,-0.01075,-1.628,7.034,-0.02951,-0.003587,0.2208,-0.01705,-4.303,0,0,0,15,0,111,0,0,0,0,0,0
7,1.028,0.05083,-0.0002924,0.0625,-0.01139,-1.656,7.137,-0.03236,-0.00394,0.2271,-0.01751,-4.467,0,0,0,15,0,111,0,0,0,0,0,0
7.1,1.028,0.0521,-0.0003106,0.06246,-0.01205,-1.683,7.24,-0.03539,-0.004317,0.2334,-0.01801,-4.634,0,0,0,15,0,111,0,0,0,0,0,0
7.2,1.028,0.05337,-0.0003293,0.06236,-0.01274,-1.71,7.342,-0.03859,-0.004718,0.2397,-0.01855,-4.804,0,0,0,15,0,111,0,0,0,0,0,0
7.3,1.028,0.05463,-0.0003485,0.06221,-0.01346,-1.736,7.445,-0.04197,-0.005145,0.2459,-0.01913,-4.976,0,0,0,15,0,111,0,0,0,0,0,0
7.4,1.027,0.05589,-0.0003681,0.06202,-0.01421,-1.762,7.548,-0.04553,-0.005598,0.2522,-0.01975,-5.151,0,0,0,15,0,111,0,0,0,0,0,0
7.5,1.027,0.05714,-0.0003882,0.0618,-0.01499,-1.787,7.651,-0.04929,-0.006078,0.2585,-0.02042,-5.329,0,0,0,15,0,111,0,0,0,0,0,0
7.6,1.027,0.05839,-0.0004087,0.06154,-0.0158,-1.811,7.754,-0.05324,-0.006586,0.2647,-0.02114,-5.509,0,0,0,15,0,111,0,0,0,0,0,0
7.7,1.027,0.05963,-0.0004296,0.06125,-0.01664,-1.835,7.857,-0.05738,-0.007124,0.2709,-0.02191,-5.691,0,0,0,15,0,111,0,0,0,0,0,0
7.8,1.027,0.06086,-0.0004508,0.06093,-0.0175,-1.858,7.959,-0.06173,-0.007691,0.2771,-0.02273,-5.876,0,0,0,15,0,111,0,0,0,0,0,0
7.9,1.026,0.06209,-0.0004725,0.0606,-0.01839,-1.88,8.062,-0.06629,-0.008289,0.2832,-0.02361,-6.062,0,0,0,15,0,111,0,0,0,0,0,0
8,1.026,0.0633,-0.0004945,0.06025,-0.01931,-1.902,8.165,-0.07107,-0.008919,0.2894,-0.02455,-6.252,0,0,0,15,0,111,0,0,0,0,0,0
8.1,1.026,0.06452,-0.0005169,0.05989,-0.02025,-1.924,8.267,-0.07606,-0.009581,0.2954,-0.02555,-6.443,0,0,0,15,0,111,0,0,0,0,0,0
8.2,1.025,0.06572,-0.0005396,0.05951,-0.02121,-1.945,8.37,-0.08127,-0.01028,0.3015,-0.02662,-6.636,0,0,0,15,0,111,0,0,0,0,0,0
8.3,1.025,0.06692,-0.0005626,0.05913,-0.0222,-1.965,8.473,-0.0867,-0.01101,0.3075,-0.02775,-6.832,0,0,0,15,0,111,0,0,0,0,0,0
8.4,1.025,0.06811,-0.0005859,0.05874,-0.02321,-1.985,8.575,-0.09237,-0.01177,0.3135,-0.02895,-7.029,0,0,0,15,0,111,0,0,0,0,0,0
8.5,1.025,0.06929,-0.0006095,0.05835,-0.02425,-2.004,8.678,-0.09827,-0.01257,0.3195,-0.03022,-7.229,0,0,0,15,0,111,0,0,0,0,0,0
8.6,1.024,0.07046,-0.0006334,0.05796,-0.02531,-2.023,8.78,-0.1044,-0.01341,0.3254,-0.03157,-7.43,0,0,0,15,0,111,0,0,0,0,0,0
8.7,1.024,0.07162,-0.0006575,0.05756,-0.02638,-2.042,8.883,-0.1108,-0.01428,0.3313,-0.03299,-7.634,0,0,0,15,0,111,0,0,0,0,0,0
8.8,1.024,0.07278,-0.0006819,0.05717,-0.02748,-2.06,8.985,-0.1174,-0.01519,0.3372,-0.03448,-7.839,0,0,0,15,0,111,0,0,0,0,0,0
8.9,1.023,0.07392,-0.0007066,0.05678,-0.0286,-2.077,9.087,-0.1243,-0.01614,0.343,-0.03606,-8.045,0,0,0,15,0,111,0,0,0,0,0,0
9,1.023,0.07506,-0.0007314,0.05639,-0.02973,-2.095,9.19,-0.1314,-0.01713,0.3488,-0.03772,-8.254,0,0,0,15,0,111,0,0,0,0,0,0
9.1,1.023,0.07619,-0.0007565,0.05601,-0.03088,-2.111,9.292,-0.1388,-0.01816,0.3545,-0.03945,-8.464,0,0,0,15,0,111,0,0,0,0,0,0
9.2,1.022,0.07731,-0.0007818,0.05563,-0.03205,-2.128,9.394,-0.1465,-0.01924,0.3603,-0.04128,-8.676,0,0,0,15,0,111,0,0,0,0,0,0
9.3,1.022,0.07842,-0.0008074,0.05526,-0.03323,-2.144,9.497,-0.1544,-0.02035,0.366,-0.04319,-8.89,0,0,0,15,0,111,0,0,0,0,0,0
9.4,1.021,0.07951,-0.000833,0.05489,-0.03443,-2.16,9.599,-0.1625,-0.02151,0.3716,-0.04519,-9.105,0,0,0,15,0,111,0,0,0,0,0,0
9.5,1.021,0.0806,-0.0008589,0.05453,-0.03564,-2.175,9.701,-0.171,-0.02271,0.3773,-0.04727,-9.322,0,0,0,15,0,111,0,0,0,0,0,0
9.6,1.021,0.08168,-0.0008849,0.05417,-0.03686,-2.19,9.803,-0.1797,-0.02395,0.3829,-0.04945,-9.54,0,0,0,15,0,111,0,0,0,0,0,0
9.7,1.02,0.08275,-0.0009111,0.05382,-0.0381,-2.204,9.905,-0.1887,-0.02524,0.3885,-0.05172,-9.76,0,0,0,15,0,111,0,0,0,0,0,0
9.8,1.02,0.08381,-0.0009374,0.05347,-0.03934,-2.219,10.01,-0.198,-0.02657,0.3941,-0.05408,-9.981,0,0,0,15,0,111,0,0,0,0,0,0
9.9,1.019,0.08486,-0.0009639,0.05313,-0.0406,-2.232,10.11,-0.2076,-0.02796,0.3996,-0.05654,-10.2,0,0,0,15,0,111,0,0,0,0,0,0
10,1.019,0.0859,-0.0009904,0.05279,-0.04187,-2.246,10.21,-0.2174,-0.02938,0.4051,-0.05909,-10.43,0,0,0,15,0,111,0,0,0,0,0,0
10.1,1.018,0.08693,-0.001017,0.05246,-0.04314,-2.259,10.31,-0.2275,-0.03086,0.4106,-0.06173,-10.65,0,0,0,15,0,111,0,0,0,0,0,0
10.2,1.018,0.08795,-0.001044,0.05212,-0.04442,-2.272,10.41,-0.238,-0.03238,0.4161,-0.06448,-10.88,0,0,0,15,0,111,0,0,0,0,0,0
10.3,1.018,0.08896,-0.001071,0.05179,-0.04571,-2.285,10.52,-0.2487,-0.03395,0.4216,-0.06732,-11.11,0,0,0,15,0,111,0,0,0,0,0,0
10.4,1.017,0.08996,-0.001098,0.05146,-0.047,-2.297,10.62,-0.2597,-0.03557,0.427,-0.07026,-11.34,0,0,0,15,0,111,0,0,0,0,0,0
10.5,1.017,0.09095,-0.001125,0.05113,-0.0483,-2.309,10.72,-0.271,-0.03724,0.4324,-0.07329,-11.57,0,0,0,15,0,111,0,0,0,0,0,0
10.6,1.016,0.09193,-0.001152,0.0508,-0.0496,-2.321,10.82,-0.2827,-0.03896,0.4378,-0.07643,-11.8,0,0,0,15,0,111,0,0,0,0,0,0
10.7,1.016,0.0929,-0.001179,0.05047,-0.0509,-2.333,10.92,-0.2946,-0.04073,0.4432,-0.07967,-12.03,0,0,0,15,0,111,0,0,0,0,0,0
10.8,1.015,0.09386,-0.001206,0.05014,-0.05221,-2.344,11.02,-0.3068,-0.04255,0.4486,-0.083,-12.27,0,0,0,15,0,111,0,0,0,0,0,0
10.9,1.015,0.09481,-0.001233,0.0498,-0.05351,-2.355,11.12,-0.3194,-0.04442,0.4539,-0.08644,-12.5,0,0,0,15,0,111,0,0,0,0,0,0
11,1.014,0.09574,-0.001261,0.04946,-0.05482,-2.366,11.22,-0.3322,-0.04635,0.4592,-0.08997,-12.74,0,0,0,15,0,111,0,0,0,0,0,0
11.1,1.014,0.09667,-0.001288,0.04912,-0.05613,-2.376,11.33,-0.3454,-0.04833,0.4645,-0.09361,-12.97,0,0,0,15,0,111,0,0,0,0,0,0
11.2,1.013,0.09759,-0.001315,0.04877,-0.05744,-2.386,11.43,-0.3589,-0.05036,0.4698,-0.09734,-13.21,0,0,0,15,0,111,0,0,0,0,0,0
11.3,1.013,0.0985,-0.001343,0.04842,-0.05874,-2.397,11.53,-0.3727,-0.05245,0.4751,-0.1012,-13.45,0,0,0,15,0,111,0,0,0,0,0,0
11.4,1.012,0.09939,-0.00137,0.04806,-0.06004,-2.406,11.63,-0.3869,-0.05459,0.4804,-0.1051,-13.69,0,0,0,15,0,111,0,0,0,0,0,0
11.5,1.012,0.1003,-0.001397,0.0477,-0.06134,-2.416,11.73,-0.4013,-0.05678,0.4856,-0.1092,-13.93,0,0,0,15,0,111,0,0,0,0,0,0
11.6,1.011,0.1012,-0.001425,0.04733,-0.06264,-2.425,11.83,-0.4161,-0.05903,0.4908,-0.1133,-14.17,0,0,0,15,0,111,0,0,0,0,0,0
11.7,1.011,0.102,-0.001452,0.04694,-0.06393,-2.434,11.93,-0.4312,-0.06134,0.496,-0.1175,-14.42,0,0,0,15,0,111,0,0,0,0,0,0
11.8,1.01,0.1029,-0.001479,0.04656,-0.06521,-2.443,12.03,-0.4467,-0.0637,0.5012,-0.1219,-14.66,0,0,0,15,0,111,0,0,0,0,0,0
11.9,1.009,0.1037,-0.001507,0.04616,-0.06649,-2.452,12.13,-0.4625,-0.06612,0.5064,-0.1263,-14.91,0,0,0,15,0,111,0,0,0,0,0,0
12,1.009,0.1046,-0.001534,0.04575,-0.06776,-2.461,12.23,-0.4786,-0.0686,0.5115,-0.1308,-15.15,0,0,0,15,0,111,0,0,0,0,0,0
12.1,1.008,0.1054,-0.001561,0.04533,-0.06903,-2.469,12.33,-0.495,-0.07113,0.5167,-0.1355,-15.4,0,0,0,15,0,111,0,0,0,0,0,0
12.2,1.008,0.1062,-0.001588,0.0449,-0.07029,-2.477,12.43,-0.5118,-0.07372,0.5218,-0.1402,-15.65,0,0,0,15,0,111,0,0,0,0,0,0
12.3,1.007,0.107,-0.001615,0.04447,-0.07153,-2.485,12.53,-0.5289,-0.07637,0.5269,-0.145,-15.89,0,0,0,15,0,111,0,0,0,0,0,0
12.4,1.007,0.1078,-0.001642,0.04402,-0.07277,-2.493,12.63,-0.5464,-0.07907,0.5319,-0.1499,-16.14,0,0,0,15,0,111,0,0,0,0,0,0
12.5,1.006,0.1086,-0.001669,0.04356,-0.074,-2.501,12.73,-0.5642,-0.08184,0.537,-0.1549,-16.39,0,0,0,15,0,111,0,0,0,0,0,0
12.6,1.006,0.1094,-0.001696,0.04308,-0.07522,-2.508,12.83,-0.5823,-0.08466,0.542,-0.16,-16.64,0,0,0,15,0,111,0,0,0,0,0,0
12.7,1.005,0.1101,-0.001723,0.0426,-0.07643,-2.515,12.93,-0.6008,-0.08754,0.547,-0.1652,-16.89,0,0,0,15,0,111,0,0,0,0,0,0
12.8,1.004,0.1109,-0.00175,0.0421,-0.07763,-2.523,13.03,-0.6197,-0.09048,0.552,-0.1705,-17.15,0,0,0,15,0,111,0,0,0,0,0,0
12.9,1.004,0.1116,-0.001777,0.0416,-0.07882,-2.53,13.13,-0.6389,-0.09349,0.5569,-0.1759,-17.4,0,0,0,15,0,111,0,0,0,0,0,0
13,1.003,0.1124,-0.001804,0.04108,-0.07999,-2.536,13.23,-0.6584,-0.09655,0.5618,-0.1814,-17.65,0,0,0,15,0,111,0,0,0,0,0,0
13.1,1.003,0.1131,-0.00183,0.04055,-0.08115,-2.543,13.33,-0.6783,-0.09967,0.5667,-0.1869,-17.91,0,0,0,15,0,111,0,0,0,0,0,0
13.2,1.002,0.1138,-0.001857,0.04001,-0.0823,-2.549,13.42,-0.6985,-0.1029,0.5716,-0.1926,-18.16,0,0,0,15,0,111,0,0,0,0,0,0
13.3,1.001,0.1145,-0.001883,0.03945,-0.08343,-2.556,13.52,-0.7191,-0.1061,0.5764,-0.1983,-18.42,0,0,0,15,0,111,0,0,0,0,0,0
13.4,1.001,0.1152,-0.00191,0.03888,-0.08456,-2.562,13.62,-0.7401,-0.1094,0.5813,-0.2041,-18.67,0,0,0,15,0,111,0,0,0,0,0,0
13.5,1,0.1159,-0.001936,0.03831,-0.08566,-2.568,13.72,-0.7614,-0.1128,0.586,-0.21,-18.93,0,0,0,15,0,111,0,0,0,0,0,0
13.6,0.9996,0.1166,-0.001962,0.03772,-0.08676,-2.574,13.82,-0.783,-0.1162,0.5908,-0.216,-19.19,0,0,0,15,0,111,0,0,0,0,0,0
13.7,0.999,0.1173,-0.001988,0.03711,-0.08783,-2.58,13.92,-0.805,-0.1197,0.5955,-0.222,-19.44,0,0,0,15,0,111,0,0,0,0,0,0
13.8,0.9984,0.1179,-0.002014,0.0365,-0.0889,-2.585,14.01,-0.8274,-0.1232,0.6002,-0.2282,-19.7,0,0,0,15,0,111,0,0,0,0,0,0
13.9,0.9978,0.1186,-0.00204,0.03588,-0.08994,-2.591,14.11,-0.8502,-0.1268,0.6049,-0.2344,-19.96,0,0,0,15,0,111,0,0,0,0,0,0
14,0.9972,0.1192,-0.002066,0.03524,-0.09097,-2.596,14.21,-0.8733,-0.1305,0.6095,-0.2407,-20.22,0,0,0,15,0,111,0,0,0,0,0,0
14.1,0.9966,0.1198,-0.002092,0.0346,-0.09199,-2.602,14.31,-0.8967,-0.1342,0.6141,-0.2471,-20.48,0,0,0,15,0,111,0,0,0,0,0,0
14.2,0.996,0.1205,-0.002118,0.03394,-0.09299,-2.607,14.4,-0.9205,-0.138,0.6187,-0.2535,-20.74,0,0,0,15,0,111,0,0,0,0,0,0
14.3,0.9953,0.1211,-0.002143,0.03328,-0.09397,-2.612,14.5,-0.9447,-0.1419,0.6232,-0.26,-21,0,0,0,15,0,111,0,0,0,0,0,0
14.4,0.9947,0.1217,-0.002169,0.0326,-0.09494,-2.617,14.6,-0.9693,-0.1458,0.6277,-0.2666,-21.26,0,0,0,15,0,111,0,0,0,0,0,0
14.5,0.9941,0.1223,-0.002194,0.03192,-0.09588,-2.621,14.7,-0.9942,-0.1498,0.6322,-0.2733,-21.53,0,0,0,15,0,111,0,0,0,0,0,0
14.6,0.9935,0.1229,-0.002219,0.03122,-0.09682,-2.626,14.79,-1.019,-0.1539,0.6366,-0.28,-21.79,0,0,0,15,0,111,0,0,0,0,0,0
14.7,0.9928,0.1235,-0.002244,0.03052,-0.09773,-2.631,14.89,-1.045,-0.158,0.641,-0.2868,-22.05,0,0,0,15,0,111,0,0,0,0,0,0
